url,city,deal_type,object_type,rooms,floor,floors_total,area_m2,price,currency,price_per_m2,creation_date,images_folder_url,urgent_tag
https://edc.sale/ru/sankt-peterburg/manufacturing-rent/sdajetsa-promyshlenno-skladskoje-pomeshhenije-57-1-kvm-2115130.html,Sankt Peterburg,,,,,,57.1,51390.0,RUB,900.0,03.05.2025,https://edc.sale/files/images/items/2115/,False
https://edc.sale/ru/sankt-peterburg/shop-rent/torgovaja-ploshhad-na-pervoj-linii-vitebskogo-prospekta-80-kvm-2115129.html,Sankt Peterburg,,,,,,80.0,104000.0,RUB,1300.0,03.05.2025,https://edc.sale/files/images/items/2115/,False
https://edc.sale/ru/sankt-peterburg/manufacturing-rent/sdajetsa-promyshlenno-skladskoje-zdanije-1-045-m2-s-prilegajushhej-territorijej-1-860-m2-2115126.html,Sankt Peterburg,,,,1.0,,1045.0,1463000.0,RUB,1400.0,03.05.2025,https://edc.sale/files/images/items/2115/,False
https://edc.sale/ru/elektrostal/commercial-property/sale/other/avtoservis-avtomojka-uchastok-i-strojenije-elektrostal-2115118.html,Elektrostal,,,,1.0,,50.8,1700000.0,RUB,33464.56692913386,03.05.2025,https://edc.sale/files/images/items/2115/,False
https://edc.sale/ru/balashiha/office-sale/nezhiloje-solnechnaja-1-etazh-dva-vkhoda-94-m-2115116.html,Balashiha,,,,1.0,,94.2,9200000.0,RUB,97664.54352441613,03.05.2025,https://edc.sale/files/images/items/2115/,False
https://edc.sale/ru/sankt-peterburg/real-estate/rent/apartments/2/2-komn-kv-42-m2-15-etazh-2115072.html,Sankt Peterburg,rent,apartments,2.0,1.0,5.0,42.0,33900.0,RUB,807.1428571428571,03.05.2025,https://edc.sale/files/images/items/2115/,False
https://edc.sale/ru/moskva/office-sale/nezhiloje-1-etazh-flotskaja-56-m-2115041.html,Moskva,,,,1.0,,56.0,4769500.0,RUB,85169.64285714286,02.05.2025,https://edc.sale/files/images/items/2115/,False
https://edc.sale/ru/orenburg/real-estate/sale/garages/prodam-garazh-2115033.html,Orenburg,sell,garages,,19.0,,143.0,450000.0,RUB,3146.853146853147,02.05.2025,https://edc.sale/files/images/items/2115/,False
https://edc.sale/ru/novokuzneck/real-estate/sale/land/zemelnyj-uchastok-12-ga-2115030.html,Novokuzneck,sell,land,,,,120000.0,18000000.0,RUB,150.0,02.05.2025,https://edc.sale/files/images/items/2115/,False
https://edc.sale/ru/stavropol/real-estate/sale/land/uchastok-na-beregu-ozera-2114973.html,Stavropol,sell,land,,,,500.0,800000.0,RUB,1600.0,02.05.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/ekaterinburg/real-estate/sale/houses/dom-1-et-405-m2-21-sot-2114951.html,Ekaterinburg,sell,houses,,,1.0,40.5,950000.0,RUB,23456.79012345679,02.05.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/aksaj-ro/real-estate/rent/rooms/komnata-16-m2-12-etazh-2114901.html,Aksaj Ro,rent,rooms,3.0,1.0,2.0,16.0,16000.0,RUB,1000.0,02.05.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/mahachkala/real-estate/rent/one-day/apartments/sdajetsa-2-kh-komnatnaja-kvartira-ne-daleko-ot-mora-po-sutochno-2114899.html,Mahachkala,rent,apartments,2.0,,5.0,,3500.0,RUB,,02.05.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/1/1-komn-kv-46-m2-1118-etazh-2114862.html,Moskva,sell,apartments,1.0,11.0,18.0,46.0,36000000.0,RUB,782608.695652174,01.05.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/sankt-peterburg/real-estate/rent/rooms/komnata-11-m2-29-etazh-2114850.html,Sankt Peterburg,rent,rooms,2.0,2.0,9.0,11.0,11000.0,RUB,1000.0,01.05.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/tumen/real-estate/sale/houses/dom-1-et-117-m2-30-sot-2114843.html,Tumen,sell,houses,,,1.0,117.0,2500000.0,RUB,21367.521367521367,01.05.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/apartments/2/2-komn-kv-51-m2-35-etazh-2114827.html,Sankt Peterburg,sell,apartments,2.0,3.0,5.0,51.0,,,,01.05.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/abaza/real-estate/sale/land/zemelnyj-uchastok-2114806.html,Abaza,sell,land,,,,20.0,220000.0,RUB,11000.0,01.05.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/moskva/real-estate/rent/apartments/1/1-komn-kv-39-m2-1322-etazh-2114793.html,Moskva,rent,apartments,1.0,13.0,22.0,39.0,62000.0,RUB,1589.7435897435898,01.05.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/parking-spaces/prodam-mashinomesto-14-m2-v-podzemnom-parkinge-zhk-bajron-2114769.html,Sankt Peterburg,sell,parking-spaces,,,,14.0,2350000.0,RUB,167857.14285714287,30.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/vidnoje/real-estate/sale/apartments/1/1-komn-kv-402-m2-1617-etazh-2114735.html,Vidnoje,sell,apartments,1.0,16.0,17.0,40.2,8100000.0,RUB,201492.5373134328,30.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/gatchina/real-estate/sale/land/prodazha-uchastka-2114708.html,Gatchina,sell,land,,,,1650.0,2500000.0,RUB,1515.1515151515152,30.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/sochi/real-estate/sale/apartments/2/2-komn-kv-48-m2-15-etazh-2114672.html,Sochi,sell,apartments,2.0,1.0,5.0,48.0,9000000.0,RUB,187500.0,30.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/sochi/real-estate/sale/rooms/komnata-13-m2-35-etazh-2114670.html,Sochi,sell,rooms,1.0,3.0,5.0,13.0,3000000.0,RUB,230769.23076923078,30.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/ufa/real-estate/sale/houses/dom-1-et-50-m2-4-sot-2114656.html,Ufa,sell,houses,,,1.0,50.0,3000000.0,RUB,60000.0,30.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/novosibirsk/real-estate/rent/apartments/2/2-komn-kv-44-m2-35-etazh-2114653.html,Novosibirsk,rent,apartments,2.0,3.0,5.0,44.0,30000.0,RUB,681.8181818181819,30.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/millerovo/real-estate/sale/houses/dom-1-et-703-m2-19-sot-2114633.html,Millerovo,sell,houses,,,1.0,70.3,1500000.0,RUB,21337.126600284497,30.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/asbest/storage-sale/zdanije-armaturnogo-ceha-2114624.html,Asbest,,,,,1.0,568.3,3374000.0,RUB,5937.0051029385895,30.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/gorno-altajsk/real-estate/sale/houses/dom-1-et-110-m2-15-sot-2114623.html,Gorno Altajsk,sell,houses,,,1.0,110.0,22000000.0,RUB,200000.0,30.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/moskva/real-estate/rent/apartments/1/1-komn-kv-40-m2-3333-etazh-2114574.html,Moskva,rent,apartments,1.0,33.0,33.0,40.0,45.0,RUB,1.125,29.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/krasnodar/real-estate/sale/apartments/1/1-komn-kv-28-m2-19-etazh-2114515.html,Krasnodar,sell,apartments,1.0,1.0,9.0,28.0,3300000.0,RUB,117857.14285714286,29.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/novyj-urengoj/commercial-property/sale/other/zagorodnyj-kompleks-dusha-jamala-2114479.html,Novyj Urengoj,,,,,,217898.0,135000000.0,RUB,619.5559390173383,29.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/lobna/real-estate/rent/one-day/rooms/sdajetsa-posutochnaja-kvartira-studija-2114470.html,Lobna,rent,rooms,,,,,3000.0,RUB,,29.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/moskva/real-estate/rent/apartments/1/1-komn-kv-304-m2-222-etazh-2114468.html,Moskva,rent,apartments,1.0,2.0,22.0,30.4,42000.0,RUB,1381.578947368421,29.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/sergijev-posad/real-estate/rent/houses/ujutnyj-podmoskovnyj-domik-2114464.html,Sergijev Posad,rent,houses,,,,38.0,7000.0,RUB,184.21052631578948,29.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/istra/real-estate/sale/houses/dom-3-et-231-m2-23-sot-2114440.html,Istra,sell,houses,,,3.0,231.0,19000000.0,RUB,82251.08225108225,28.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/houses/dom-2-et-734-m2-54-sot-2114361.html,Sankt Peterburg,sell,houses,,,2.0,73.4,7800000.0,RUB,106267.02997275203,28.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/tumen/real-estate/sale/garages/prodam-garazh-2114340.html,Tumen,sell,garages,,,,,315000.0,RUB,,28.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/kamensk-uralskij/real-estate/sale/land/prodam-uchastok-11-sot-izhs-2114319.html,Kamensk Uralskij,sell,land,,,,1100.0,250000.0,RUB,227.27272727272728,28.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/krasnodar/real-estate/sale/apartments/2/2-komn-kv-655-m2-714-etazh-2114290.html,Krasnodar,sell,apartments,2.0,7.0,14.0,65.5,5600000.0,RUB,85496.18320610687,28.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/5/5-komn-kv-250-m2-45-etazh-2114244.html,Moskva,sell,apartments,5.0,4.0,5.0,250.0,27800000.0,RUB,111200.0,27.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/saratov/real-estate/sale/garages/garazh-kirpichnyj-24m-2114197.html,Saratov,sell,garages,,,,,590000.0,RUB,,27.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-1-et-100-m2-7-sot-2114174.html,Moskva,sell,houses,,,1.0,100.0,14000000.0,RUB,140000.0,27.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/irkutsk/real-estate/sale/apartments/studio/kvartira-studija-32-m2-1118-etazh-2114169.html,Irkutsk,sell,apartments,1.0,11.0,18.0,32.0,7350000.0,RUB,229687.5,27.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/novokuzneck/real-estate/rent/apartments/2/2-komn-kv-50-m2-35-etazh-2114149.html,Novokuzneck,rent,apartments,2.0,3.0,5.0,50.0,25000.0,RUB,500.0,27.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/solnechnogorsk/real-estate/sale/houses/dom-2-et-283-m2-75-sot-2114130.html,Solnechnogorsk,sell,houses,,,2.0,283.0,31750000.0,RUB,112190.81272084806,26.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/jegorjevsk/real-estate/sale/land/prodajetsa-dacha-2114129.html,Jegorjevsk,sell,land,,,,500.0,1700000.0,RUB,3400.0,26.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/semiluki/real-estate/sale/houses/dom-1-et-2218-m2-10-sot-2114109.html,Semiluki,sell,houses,,,1.0,221.8,17000000.0,RUB,76645.62669071235,26.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/tver/real-estate/sale/apartments/4/4-komn-kv-11828-m2-11-etazh-2114098.html,Tver,sell,apartments,4.0,1.0,1.0,118.28,9000000.0,RUB,76090.63239770038,26.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/abinsk/real-estate/sale/houses/dom-1-et-64-m2-58-sot-2114092.html,Abinsk,sell,houses,,,1.0,64.0,5700000.0,RUB,89062.5,26.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/krasnodar/real-estate/sale/apartments/3/3-komn-kv-96-m2-1314-etazh-2114079.html,Krasnodar,sell,apartments,3.0,13.0,14.0,96.0,13000000.0,RUB,135416.66666666666,26.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/krasnodar/real-estate/sale/apartments/1/1-komn-kv-49-m2-621-etazh-2114076.html,Krasnodar,sell,apartments,1.0,6.0,21.0,49.0,6800000.0,RUB,138775.51020408163,26.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/dmitrov/real-estate/sale/houses/dom-3-et-900-m2-25-sot-2114067.html,Dmitrov,sell,houses,,,3.0,900.0,90000000.0,RUB,100000.0,26.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/kimry/real-estate/sale/houses/dom-1-et-85-m2-75-sot-2114065.html,Kimry,sell,houses,,,1.0,85.0,4900000.0,RUB,57647.05882352941,26.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/houses/dom-1-et-34-m2-1-sot-2114032.html,Rostov Na Donu,sell,houses,,,1.0,34.0,1800000.0,RUB,52941.17647058824,26.04.2025,https://edc.sale/files/images/items/2114/,False
https://edc.sale/ru/klin/real-estate/sale/houses/dom-2-et-180-m2-113-sot-2113995.html,Klin,sell,houses,,,2.0,180.0,7800000.0,RUB,43333.333333333336,25.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/roshal/real-estate/sale/apartments/3/3-komn-kv-567-m2-22-etazh-2113988.html,Roshal,sell,apartments,3.0,2.0,2.0,56.7,2950000.0,RUB,52028.218694885356,25.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/krasnodar/real-estate/sale/houses/dom-1-et-42-m2-8-sot-2113979.html,Krasnodar,sell,houses,,,1.0,42.0,4300000.0,RUB,102380.95238095238,25.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/sochi/real-estate/sale/apartments/2/2-komn-kv-30-m2-12-etazh-2113944.html,Sochi,sell,apartments,2.0,1.0,2.0,30.0,10500000.0,RUB,350000.0,25.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/moskva/real-estate/sale/rooms/komnata-40-m2-56-etazh-2113890.html,Moskva,sell,rooms,1.0,5.0,6.0,40.0,8500000.0,RUB,212500.0,25.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/kaluga/real-estate/sale/land/kaluzhskaja-obl-go-kaluga-sadovodcheskoje-nekommercheskoje-tovarishhestvo-prosveshhenec-solnechnaja-ul-38-2113859.html,Kaluga,sell,land,,,,400.0,680000.0,RUB,1700.0,25.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/anapa/real-estate/sale/houses/dom-2-et-158-m2-5-sot-2113852.html,Anapa,sell,houses,,,2.0,158.0,7500000.0,RUB,47468.354430379746,25.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/houses/dom-1-et-80-m2-6-sot-2113842.html,Rostov Na Donu,sell,houses,,,1.0,80.0,3700000.0,RUB,46250.0,25.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/moskva/real-estate/rent/one-day/houses/arenda-zagorodnogo-doma-ot-sobstvennika-posutochno-2113840.html,Moskva,rent,houses,,,,,25000.0,RUB,,25.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/kuzneck/real-estate/sale/houses/dom-1-et-35-m2-6-sot-2113766.html,Kuzneck,sell,houses,,,1.0,35.0,280000.0,RUB,8000.0,24.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/krasnodar/real-estate/sale/apartments/3/3-komn-kv-58-m2-45-etazh-2113786.html,Krasnodar,sell,apartments,3.0,4.0,5.0,58.0,6400000.0,RUB,110344.8275862069,24.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/penza/real-estate/sale/houses/dom-1-et-35-m2-6-sot-2113778.html,Penza,sell,houses,,,1.0,35.0,280000.0,RUB,8000.0,24.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/sankt-peterburg/real-estate/rent/houses/chudesnyj-dom-v-sosnovom-lesu-v-20min-jezdy-ot-metro-2113678.html,Sankt Peterburg,rent,houses,,,,385.0,250000.0,RUB,649.3506493506494,24.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/3/3-komn-kv-120-m2-310-etazh-2113630.html,Moskva,sell,apartments,3.0,3.0,10.0,120.0,8500000.0,RUB,70833.33333333333,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/apartments/3/3-komn-kv-85-m2-55-etazh-2113627.html,Sankt Peterburg,sell,apartments,3.0,5.0,5.0,85.0,18800000.0,RUB,221176.4705882353,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/chelabinsk/real-estate/sale/houses/dom-2-et-390-m2-16-sot-2113614.html,Chelabinsk,sell,houses,,,2.0,390.0,32250000.0,RUB,82692.30769230769,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/jaroslavl/commercial-property/sale/other/larek-2113600.html,Jaroslavl,,,,,,15.0,100.0,RUB,6.666666666666667,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/ivanovo/real-estate/sale/houses/dom-1-et-36-m2-12-sot-2113598.html,Ivanovo,sell,houses,,,1.0,36.0,2350000.0,RUB,65277.77777777778,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/samara/real-estate/sale/houses/dom-1-et-47-m2-9-sot-2113592.html,Samara,sell,houses,,,1.0,47.0,400000.0,RUB,8510.63829787234,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/penza/real-estate/sale/land/uchastok-12-sotok-snt-dnp-2113563.html,Penza,sell,land,,,,1200.0,2650000.0,RUB,2208.3333333333335,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/apartments/studio/kvartira-studija-201-m2-66-etazh-2113545.html,Sankt Peterburg,sell,apartments,1.0,6.0,6.0,20.1,6100000.0,RUB,303482.58706467657,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/irkutsk/real-estate/sale/houses/dom-1-et-417-m2-557-sot-2113543.html,Irkutsk,sell,houses,,,1.0,41.7,1800000.0,RUB,43165.46762589928,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/astrahan/real-estate/sale/houses/dom-1-et-140-m2-6-sot-2113528.html,Astrahan,sell,houses,,,1.0,140.0,670000.0,RUB,4785.714285714285,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/vyshnij-volochek/storage-rent/sdacha-pomeshhenij-pod-sklad-i-proizvodstvo-2700-kvm-2113518.html,Vyshnij Volochek,,,,,,2700.0,500.0,RUB,0.18518518518518517,23.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/moskva/real-estate/rent/rooms/komnata-15-m2-412-etazh-2113456.html,Moskva,rent,rooms,4.0,4.0,12.0,15.0,26000.0,RUB,1733.3333333333333,22.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/krasnodar/real-estate/rent/apartments/1/1-komn-kv-43-m2-418-etazh-2113455.html,Krasnodar,rent,apartments,1.0,4.0,18.0,43.0,35000.0,RUB,813.953488372093,22.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/kazan/real-estate/sale/houses/dom-1-et-1602-m2-586-sot-2113424.html,Kazan,sell,houses,,,1.0,160.2,10400000.0,RUB,64918.85143570537,22.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/krasnodar/real-estate/sale/houses/dom-2-et-131-m2-4-sot-2113392.html,Krasnodar,sell,houses,,,2.0,131.0,12000000.0,RUB,91603.0534351145,22.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/novosibirsk/real-estate/sale/apartments/1/1-komn-kv-401-m2-418-etazh-2113350.html,Novosibirsk,sell,apartments,1.0,4.0,18.0,40.1,4200000.0,RUB,104738.15461346634,22.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/novyj-urengoj/real-estate/sale/apartments/2/2-komn-kv-54-m2-45-etazh-2113333.html,Novyj Urengoj,sell,apartments,2.0,4.0,5.0,54.0,6300000.0,RUB,116666.66666666667,22.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/nadym/real-estate/sale/apartments/3/3-komn-kv-672-m2-69-etazh-2113279.html,Nadym,sell,apartments,3.0,6.0,9.0,67.2,7000000.0,RUB,104166.66666666666,21.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/uljanovsk/real-estate/sale/apartments/1/1-komn-kv-333-m2-59-etazh-2113246.html,Uljanovsk,sell,apartments,1.0,5.0,9.0,33.3,3000000.0,RUB,90090.0900900901,21.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/ufa/real-estate/rent/apartments/3/3-komn-kv-66-m2-59-etazh-2113225.html,Ufa,rent,apartments,3.0,5.0,9.0,66.0,25000.0,RUB,378.7878787878788,21.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/krasnodar/real-estate/sale/houses/dom-3-et-570-m2-8-sot-2113199.html,Krasnodar,sell,houses,,,3.0,570.0,80000000.0,RUB,140350.87719298244,21.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/simferopol/real-estate/sale/apartments/1/1-komn-kv-352-m2-810-etazh-2113195.html,Simferopol,sell,apartments,1.0,8.0,10.0,35.2,7300000.0,RUB,207386.36363636362,21.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/rubcovsk/real-estate/sale/garages/garazh-7x4-2113175.html,Rubcovsk,sell,garages,,,,,250000.0,RUB,,21.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/krasnojarsk/office-rent/sobstvennik-sdajet-ofisy-v-arendu-r-n-kopylova-2113174.html,Krasnojarsk,,,,,,35.0,19000.0,RUB,542.8571428571429,21.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/2/2-komn-kv-678-m2-614-etazh-2113115.html,Moskva,sell,apartments,2.0,6.0,14.0,67.8,23500.0,RUB,346.60766961651916,21.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/tula/real-estate/sale/garages/prodam-garazh-40-kv-2113103.html,Tula,sell,garages,,,,40.0,500000.0,RUB,12500.0,21.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/kanevskaja/real-estate/sale/houses/dom-1-et-999-m2-25-sot-2113093.html,Kanevskaja,sell,houses,,,1.0,99.9,3000000.0,RUB,30030.03003003003,20.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/jarcevo/building-sale/zdanije-svobodnogo-naznachenija-2113088.html,Jarcevo,,,,,,150.0,6000000.0,RUB,40000.0,20.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/aleksin/real-estate/sale/land/uchastok-v-kurortnom-meste-2113082.html,Aleksin,sell,land,,,,1200.0,1280000.0,RUB,1066.6666666666667,20.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/sochi/real-estate/rent/houses/dom-svetloje-shvejcarskoje-shale-s-bassejnom-2113019.html,Sochi,rent,houses,,,,350.0,1100000.0,RUB,3142.8571428571427,20.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/sochi/real-estate/rent/one-day/houses/svetloje-shvejcarskoje-shale-s-bassejnom-2113016.html,Sochi,rent,houses,,,,,65000.0,RUB,,20.04.2025,https://edc.sale/files/images/items/2113/,False
https://edc.sale/ru/mozhajsk/real-estate/sale/houses/dom-1-et-60-m2-6-sot-2112988.html,Mozhajsk,sell,houses,,,1.0,60.0,2500000.0,RUB,41666.666666666664,19.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/ekaterinburg/real-estate/sale/houses/dom-1-et-134-m2-48-sot-2112965.html,Ekaterinburg,sell,houses,,,1.0,13.4,1400000.0,RUB,104477.6119402985,19.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/krasnodar/real-estate/sale/apartments/1/1-komn-kv-59-m2-518-etazh-2112956.html,Krasnodar,sell,apartments,1.0,5.0,18.0,59.0,11000000.0,RUB,186440.6779661017,19.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/kazan/real-estate/sale/apartments/2/2-komn-kv-54-m2-610-etazh-2112957.html,Kazan,sell,apartments,2.0,6.0,10.0,54.0,9000000.0,RUB,166666.66666666666,19.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/yalta/real-estate/rent/apartments/2/2-komn-kv-33-m2-22-etazh-2112954.html,Yalta,rent,apartments,2.0,2.0,2.0,33.0,5000.0,RUB,151.5151515151515,19.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/apartments/3/3-komn-kv-609-m2-69-etazh-2112890.html,Sankt Peterburg,sell,apartments,3.0,6.0,9.0,60.9,9950000.0,RUB,163382.59441707717,19.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/chelabinsk/real-estate/sale/apartments/3/3-komn-kv-687-m2-310-etazh-2112889.html,Chelabinsk,sell,apartments,3.0,3.0,10.0,68.7,8000000.0,RUB,116448.32605531295,19.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/chelabinsk/real-estate/sale/apartments/3/3-komn-kv-1168-m2-35-etazh-2112884.html,Chelabinsk,sell,apartments,3.0,3.0,5.0,116.8,17000000.0,RUB,145547.94520547945,19.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/sankt-peterburg/real-estate/rent/apartments/1/1-komn-kv-31-m2-17-etazh-2112846.html,Sankt Peterburg,rent,apartments,1.0,1.0,7.0,31.0,30000.0,RUB,967.741935483871,18.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/razan/manufacturing-rent/sdajetsa-proizvodstvennoje-pomeshhenije-2112834.html,Razan,,,,2.0,2.0,140.2,40798.0,RUB,290.9985734664765,18.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/novosibirsk/office-rent/sdajetsa-nezhiloje-pomeshhenije-s-otdelnym-vkhodom-a-centre-pervomajskogo-rajona-2112816.html,Novosibirsk,,,,,,33.0,50000.0,RUB,1515.1515151515152,18.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/bronnicy/real-estate/sale/land/uchastok-promnaznachenija-60-sot-2112812.html,Bronnicy,sell,land,,,,6000.0,300000.0,RUB,50.0,18.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/temruk/real-estate/sale/houses/dom-2-et-186-m2-10-sot-2112786.html,Temruk,sell,houses,,,2.0,186.0,12500000.0,RUB,67204.30107526881,18.04.2025,https://edc.sale/files/images/items/2112/,False
https://edc.sale/ru/unecha/manufacturing-sale/proizvodstvennaja-baza-1126717-m2-2112783.html,Unecha,,,,,2.0,11267.17,40000000.0,RUB,3550.137257181706,18.04.2025,https://edc.sale/files/images/items/2112/,False
